,index,template,state
1995,181,"My friend likes black color, and",color
1996,181,"My friend likes black color, and",color
1997,181,"My friend likes black color, and",color
1998,181,"My friend likes black color, and",color
1999,181,"My friend likes black color, and",color
2000,181,"My friend likes black color, and",color
2001,181,"My friend likes black color, and",color
2002,182,"My friend likes green color, and",color
2003,182,"My friend likes green color, and",color
2004,182,"My friend likes green color, and",color
2005,182,"My friend likes green color, and",color
2006,182,"My friend likes green color, and",color
2007,182,"My friend likes green color, and",color
2008,182,"My friend likes green color, and",color
2009,182,"My friend likes green color, and",color
2010,182,"My friend likes green color, and",color
2011,182,"My friend likes green color, and",color
2012,182,"My friend likes green color, and",color
2013,183,"My friend likes red color, and",color
2014,183,"My friend likes red color, and",color
2015,183,"My friend likes red color, and",color
2016,183,"My friend likes red color, and",color
2017,183,"My friend likes red color, and",color
2018,183,"My friend likes red color, and",color
2019,183,"My friend likes red color, and",color
2020,183,"My friend likes red color, and",color
2021,183,"My friend likes red color, and",color
2022,183,"My friend likes red color, and",color
2023,183,"My friend likes red color, and",color
2024,184,"My friend likes navy color, and",color
2025,184,"My friend likes navy color, and",color
2026,184,"My friend likes navy color, and",color
2027,184,"My friend likes navy color, and",color
2028,184,"My friend likes navy color, and",color
2029,184,"My friend likes navy color, and",color
2030,184,"My friend likes navy color, and",color
2031,184,"My friend likes navy color, and",color
2032,184,"My friend likes navy color, and",color
2033,184,"My friend likes navy color, and",color
2034,184,"My friend likes navy color, and",color
2035,185,"My friend likes gray color, and",color
2036,185,"My friend likes gray color, and",color
2037,185,"My friend likes gray color, and",color
2038,185,"My friend likes gray color, and",color
2039,185,"My friend likes gray color, and",color
2040,185,"My friend likes gray color, and",color
2041,185,"My friend likes gray color, and",color
2042,185,"My friend likes gray color, and",color
2043,185,"My friend likes gray color, and",color
2044,185,"My friend likes gray color, and",color
2045,185,"My friend likes gray color, and",color
2046,186,"My friend likes brown color, and",color
2047,186,"My friend likes brown color, and",color
2048,186,"My friend likes brown color, and",color
2049,186,"My friend likes brown color, and",color
2050,186,"My friend likes brown color, and",color
2051,186,"My friend likes brown color, and",color
2052,186,"My friend likes brown color, and",color
2053,186,"My friend likes brown color, and",color
2054,186,"My friend likes brown color, and",color
2055,186,"My friend likes brown color, and",color
2056,186,"My friend likes brown color, and",color
2057,187,"My friend likes charcoal color, and",color
2058,187,"My friend likes charcoal color, and",color
2059,187,"My friend likes charcoal color, and",color
2060,187,"My friend likes charcoal color, and",color
2061,187,"My friend likes charcoal color, and",color
2062,187,"My friend likes charcoal color, and",color
2063,187,"My friend likes charcoal color, and",color
2064,187,"My friend likes charcoal color, and",color
2065,187,"My friend likes charcoal color, and",color
2066,187,"My friend likes charcoal color, and",color
2067,187,"My friend likes charcoal color, and",color
2068,188,"My friend likes taupe color, and",color
2069,188,"My friend likes taupe color, and",color
2070,188,"My friend likes taupe color, and",color
2071,188,"My friend likes taupe color, and",color
2072,188,"My friend likes taupe color, and",color
2073,188,"My friend likes taupe color, and",color
2074,188,"My friend likes taupe color, and",color
2075,188,"My friend likes taupe color, and",color
2076,188,"My friend likes taupe color, and",color
2077,188,"My friend likes taupe color, and",color
2078,188,"My friend likes taupe color, and",color
2079,189,"My friend likes olive color, and",color
2080,189,"My friend likes olive color, and",color
2081,189,"My friend likes olive color, and",color
2082,189,"My friend likes olive color, and",color
2083,189,"My friend likes olive color, and",color
2084,189,"My friend likes olive color, and",color
2085,189,"My friend likes olive color, and",color
2086,189,"My friend likes olive color, and",color
2087,189,"My friend likes olive color, and",color
2088,189,"My friend likes olive color, and",color
2089,189,"My friend likes olive color, and",color
2090,190,"My friend likes teal color, and",color
2091,190,"My friend likes teal color, and",color
2092,190,"My friend likes teal color, and",color
2093,190,"My friend likes teal color, and",color
2094,190,"My friend likes teal color, and",color
2095,190,"My friend likes teal color, and",color
2096,190,"My friend likes teal color, and",color
2097,190,"My friend likes teal color, and",color
2098,190,"My friend likes teal color, and",color
2099,190,"My friend likes teal color, and",color
2100,190,"My friend likes teal color, and",color
2101,191,"My friend likes burgundy color, and",color
2102,191,"My friend likes burgundy color, and",color
2103,191,"My friend likes burgundy color, and",color
2104,191,"My friend likes burgundy color, and",color
2105,191,"My friend likes burgundy color, and",color
2106,191,"My friend likes burgundy color, and",color
2107,191,"My friend likes burgundy color, and",color
2108,191,"My friend likes burgundy color, and",color
2109,191,"My friend likes burgundy color, and",color
2110,191,"My friend likes burgundy color, and",color
2111,191,"My friend likes burgundy color, and",color
2112,192,"My friend likes slate color, and",color
2113,192,"My friend likes slate color, and",color
2114,192,"My friend likes slate color, and",color
2115,192,"My friend likes slate color, and",color
2116,192,"My friend likes slate color, and",color
2117,192,"My friend likes slate color, and",color
2118,192,"My friend likes slate color, and",color
2119,192,"My friend likes slate color, and",color
2120,192,"My friend likes slate color, and",color
2121,192,"My friend likes slate color, and",color
2122,192,"My friend likes slate color, and",color
2123,193,"My friend likes copper color, and",color
2124,193,"My friend likes copper color, and",color
2125,193,"My friend likes copper color, and",color
2126,193,"My friend likes copper color, and",color
2127,193,"My friend likes copper color, and",color
2128,193,"My friend likes copper color, and",color
2129,193,"My friend likes copper color, and",color
2130,193,"My friend likes copper color, and",color
2131,193,"My friend likes copper color, and",color
2132,193,"My friend likes copper color, and",color
2133,193,"My friend likes copper color, and",color
2134,194,"My friend likes bronze color, and",color
2135,194,"My friend likes bronze color, and",color
2136,194,"My friend likes bronze color, and",color
2137,194,"My friend likes bronze color, and",color
2138,194,"My friend likes bronze color, and",color
2139,194,"My friend likes bronze color, and",color
2140,194,"My friend likes bronze color, and",color
2141,194,"My friend likes bronze color, and",color
2142,194,"My friend likes bronze color, and",color
2143,194,"My friend likes bronze color, and",color
2144,194,"My friend likes bronze color, and",color
2145,195,"My friend likes khaki color, and",color
2146,195,"My friend likes khaki color, and",color
2147,195,"My friend likes khaki color, and",color
2148,195,"My friend likes khaki color, and",color
2149,195,"My friend likes khaki color, and",color
2150,195,"My friend likes khaki color, and",color
2151,195,"My friend likes khaki color, and",color
2152,195,"My friend likes khaki color, and",color
2153,195,"My friend likes khaki color, and",color
2154,195,"My friend likes khaki color, and",color
2155,195,"My friend likes khaki color, and",color
2156,196,"My friend likes indigo color, and",color
2157,196,"My friend likes indigo color, and",color
2158,196,"My friend likes indigo color, and",color
2159,196,"My friend likes indigo color, and",color
2160,196,"My friend likes indigo color, and",color
2161,196,"My friend likes indigo color, and",color
2162,196,"My friend likes indigo color, and",color
2163,196,"My friend likes indigo color, and",color
2164,196,"My friend likes indigo color, and",color
2165,196,"My friend likes indigo color, and",color
2166,196,"My friend likes indigo color, and",color
2167,197,"My friend likes silver color, and",color
2168,197,"My friend likes silver color, and",color
2169,197,"My friend likes silver color, and",color
2170,197,"My friend likes silver color, and",color
2171,197,"My friend likes silver color, and",color
2172,197,"My friend likes silver color, and",color
2173,197,"My friend likes silver color, and",color
2174,197,"My friend likes silver color, and",color
2175,197,"My friend likes silver color, and",color
2176,197,"My friend likes silver color, and",color
2177,197,"My friend likes silver color, and",color
2178,198,"My friend likes gold color, and",color
2179,198,"My friend likes gold color, and",color
2180,198,"My friend likes gold color, and",color
2181,198,"My friend likes gold color, and",color
2182,198,"My friend likes gold color, and",color
2183,198,"My friend likes gold color, and",color
2184,198,"My friend likes gold color, and",color
2185,198,"My friend likes gold color, and",color
2186,198,"My friend likes gold color, and",color
2187,198,"My friend likes gold color, and",color
2188,198,"My friend likes gold color, and",color
2189,199,"My friend likes ivory color, and",color
2190,199,"My friend likes ivory color, and",color
2191,199,"My friend likes ivory color, and",color
2192,199,"My friend likes ivory color, and",color
2193,199,"My friend likes ivory color, and",color
2194,199,"My friend likes ivory color, and",color
2195,199,"My friend likes ivory color, and",color
2196,199,"My friend likes ivory color, and",color
2197,199,"My friend likes ivory color, and",color
2198,199,"My friend likes ivory color, and",color
2199,199,"My friend likes ivory color, and",color
